"85","81","Environmental time option","0.84","0","false"
"86","42","Poor bed","195.05","0","false"
"87","91","Explain call newspaper get newspaper","352.24","0","false"
"88","82","Join plant ever","432.10","7407","true"
"89","37","Sing hand industry","484.04","3232","true"
"90","77","Certain cut","261.82","0","false"
"91","52","Blue politics firm phone","91.68","7961","true"
"92","67","Owner it message meeting free","138.65","0","false"
"93","56","Not prepare","209.10","0","false"
"94","37","Science though another consumer better","183.66","5435","true"
"95","70","Occur first test","386.10","1620","true"
"96","41","Hospital ready marriage grow","23.98","7346","true"
"97","11","Game including all TV imagine","88.45","0","false"
"98","59","Great performance simply","346.73","8910","true"
"99","9","Thing bed concern","225.30","0","false"
"100","78","Blue manage player administration choose","330.95","7844","true"
"101","17","Its someone point","104.21","3419","true"
"102","8","Mrs above husband","326.94","0","false"
"103","88","Act left hundred site should","224.90","7959","true"
"104","25","Create air","401.49","6523","true"
"105","23","Treat road science find","488.52","0","false"
"106","83","Station visit indeed school because","474.81","8872","true"
"107","61","Rock notice play","182.61","443","true"
"108","46","Star film these","220.55","0","false"
"109","36","Agency career marriage","287.70","0","false"
"110","63","Partner necessary","445.05","1649","true"
"111","87","Offer much charge","291.84","0","false"
"112","18","Else pass tonight","429.73","0","false"
"113","37","Challenge effort natural","213.26","653","true"
"114","65","Test operation development","468.28","8580","true"
"115","77","Manage much","111.03","0","false"
"116","48","Key hear remember similar","371.99","0","false"
"117","35","Fact purpose officer about student","187.91","6154","true"
"118","45","Marriage look hand somebody citizen","202.75","1738","true"
"119","97","Third situation customer","140.59","0","false"
"120","28","Article certain director","180.42","7919","true"
"121","14","Education which important visit","31.48","7598","true"
"122","26","With style kind win","375.58","0","false"
"123","64","Candidate song","251.96","750","true"
"124","8","Agreement able nation foot assume","23.27","0","false"
"125","70","Often smile","387.39","0","false"
"126","3","When value point","389.30","0","false"
"127","80","Article technology","231.40","0","false"
"128","5","Travel administration","94.70","3953","true"
"129","62","Your may arrive kind by","476.96","2763","true"
"130","57","Throughout believe project","366.93","0","false"
"131","86","Involve of service drive attack","375.48","0","false"
"132","50","Eye remain ten","309.33","3477","true"
"133","28","Level become however","457.08","0","false"
"134","1","Late manager ever quality","103.22","0","false"
"135","32","Because some son yeah whole","270.08","0","false"
"136","82","Enter enough knowledge impact relationship","213.32","2442","true"
"137","97","Most new oil special success","162.23","0","false"
"138","92","Require along speech food seat","6.03","4064","true"
"139","46","Avoid suffer democratic","304.75","5680","true"
"140","70","Evidence something really manage read","451.54","5885","true"
"141","22","Long account entire moment natural","90.91","0","false"
"142","77","Nor make development low","302.46","0","false"
"143","66","Trial water exist","309.12","75","true"
"144","96","Hope power hour","98.83","6164","true"
"145","73","Prevent quickly foot star guy","169.83","559","true"
"146","28","True market everybody others","44.02","0","false"
"147","11","Down teach","499.73","0","false"
"148","29","Make include brother","180.06","2519","true"
"149","15","What someone","196.62","0","false"
"150","22","Many agency show cover","168.87","2782","true"
"151","49","Operation environmental teacher mission","333.44","4329","true"
"152","47","Or work quality","177.11","7839","true"
"153","88","During subject","149.86","9272","true"
"154","32","Apply spring blood response","192.26","0","false"
"155","26","Support attorney heavy","401.15","8501","true"
"156","14","Decision room fine scene","306.00","0","false"
"157","55","Successful animal no take","253.22","7528","true"
"158","88","Actually born energy think","197.24","1652","true"
"159","15","To whose return war","7.14","0","false"
"160","67","Not ahead thank","70.13","1241","true"
"161","57","Democratic perform tonight realize","351.34","6825","true"
"162","41","Prepare finish nothing","391.14","3116","true"
"163","51","Understand others baby dream","149.91","0","false"
"164","36","Anyone physical hotel exactly","476.03","0","false"
"165","13","Both after","22.02","0","false"
"166","70","No century behind successful of","495.52","4053","true"
"167","30","Authority probably","111.99","7205","true"
"168","47","Fund trouble road resource action","199.48","0","false"
"169","53","Statement account soon I","500.16","0","false"
"170","98","Professional positive must","22.53","0","false"
"171","24","Increase concern","334.30","0","false"
"172","50","First crime onto star","55.49","4910","true"
"173","1","Onto gun TV","172.75","0","false"
"174","94","Well give easy put","102.04","0","false"
"175","65","Hear edge","322.03","4522","true"
"176","17","Whatever ten far available","39.76","9620","true"
"177","15","Mother other","66.71","0","false"
"178","88","Away cell","295.22","0","false"
"179","17","Month president everyone","358.68","4827","true"
"180","27","Crime management effort actually","403.18","0","false"
"181","29","Through feel easy","77.71","1759","true"
"182","63","Spend beat do put","82.05","0","false"
"183","1","Successful film","339.40","0","false"
"184","53","Possible particularly month","58.76","0","false"
"185","57","Feeling live though really","436.54","7164","true"
"186","13","Knowledge coach owner","290.52","2260","true"
"187","20","Up behavior threat hand social","406.58","0","false"
"188","64","Among everyone involve never only","144.54","3169","true"
"189","92","Drive position","499.83","384","true"
"190","53","Operation difference","42.33","9503","true"
"191","48","They language address social","83.45","0","false"
"192","30","Fall cover character","334.63","8092","true"
"193","23","Force rather choice","419.80","7174","true"
"194","65","Drop use dream poor arm","188.13","0","false"
"195","35","Official up material country continue","15.55","5595","true"
"196","75","Box citizen former feel","456.14","5628","true"
"197","52","Control reason amount figure customer","461.36","0","false"
"198","0","Education sit performance policy debate","361.73","0","false"
"199","3","Later image meet","403.40","0","false"
"200","61","Even investment","100.99","1370","true"
"201","44","His hotel","365.53","5626","true"
"202","63","Firm card","150.73","2127","true"
"203","7","Necessary food owner","206.91","3210","true"
"204","42","Sound task concern than","138.18","0","false"
"205","28","Single produce if prove but","427.58","0","false"
"206","52","Because account final discover","430.87","2964","true"
"207","48","Cut threat rise","433.67","2928","true"
"208","2","Page card","142.34","0","false"
"209","25","Base feel","275.67","5337","true"
"210","89","As mother director much land","245.70","0","false"
"211","72","Leg sister oil blue whatever","24.76","922","true"
"212","54","Trouble us lose agency above","349.75","8101","true"
"213","74","Number everyone","316.52","4662","true"
"214","24","Seek consider","221.70","6139","true"
"215","86","Protect huge","482.58","0","false"
"216","12","Sometimes art director herself","469.84","5275","true"
"217","97","Meeting half wait","14.30","6097","true"
"218","84","Majority science between","278.99","7875","true"
"219","66","Light after table condition","224.26","0","false"
"220","16","Fear measure south clearly","96.62","2145","true"
"221","49","Toward board the shake federal","154.67","1161","true"
"222","92","Interesting second here cell","475.09","4281","true"
"223","88","Fire space usually","112.64","0","false"
"224","6","Account themselves significant","217.76","6229","true"
"225","67","Natural spend pass smile boy","32.88","0","false"
"226","92","Oil official station those fish","360.49","8048","true"
"227","68","Health Republican we","445.00","0","false"
"228","36","Computer fear we","286.12","3836","true"
"229","57","Station time member color","412.23","0","false"
"230","70","Professional key TV sort cultural","33.38","919","true"
"231","54","Television money student","281.79","0","false"
"232","50","Nearly help them","367.09","7748","true"
"233","8","From attention including","141.92","0","false"
"234","23","Tonight fight study","267.39","7804","true"
"235","24","Plan among relate decade","298.35","9450","true"
"236","57","Reason every focus","84.22","0","false"
"237","43","Action challenge protect resource","180.54","5950","true"
"238","89","Structure one","333.76","0","false"
"239","18","Blue side speak TV","349.79","0","false"
"240","16","Her newspaper teacher section","334.62","6927","true"
"241","40","Main successful","75.77","0","false"
"242","40","Book camera open","20.80","0","false"
"243","86","Same former picture western","1.98","6092","true"
"244","82","Inside official hold","295.89","9630","true"
"245","12","Those admit how","149.90","0","false"
"246","51","Guess owner on","63.94","0","false"
"247","42","Free behind condition","447.30","1614","true"
"248","57","About perhaps green","379.07","0","false"
"249","30","Bar save lose","41.73","0","false"
"250","3","Team worry","52.53","0","false"
"251","48","Give own note along play","100.85","8509","true"
"252","63","Shake agree","2.09","5922","true"
"253","58","Speak behind student civil","281.93","0","false"
"254","23","Letter at term spend","14.59","0","false"
"255","79","Watch sign","444.74","1847","true"
"256","73","Surface keep role","17.15","7080","true"
"257","47","Business indeed pass bill","98.15","7504","true"
"258","1","Individual carry pick room","71.89","0","false"
"259","14","Media discover easy","12.14","642","true"
"260","98","Force course box campaign difference","436.06","0","false"
"261","12","Capital product open station check","91.62","0","false"
"262","17","Ready really","177.43","4371","true"
"263","74","Explain very perhaps rock","476.60","0","false"
"264","19","Crime administration majority","157.92","0","false"
"265","1","Have south","445.77","6376","true"
"266","24","Various computer effort between","86.71","9465","true"
"267","94","Include increase discuss no","424.10","7017","true"
"268","40","Try indeed send","177.51","0","false"
"269","50","Allow example model","463.40","0","false"
"270","41","Back offer subject particular","53.50","39","true"
"271","37","Fine rock information","32.99","3711","true"
"272","36","Age star member entire child","104.30","0","false"
"273","99","Base though","237.08","8056","true"
"274","96","Series the sometimes","217.48","0","false"
"275","99","Career popular account shake","100.55","1211","true"
"276","35","Society young break feeling level","197.90","6234","true"
"277","31","Specific apply","417.40","0","false"
"278","39","Street perform drop","356.82","4811","true"
"279","4","Community whose player","213.87","0","false"
"280","82","List TV subject","338.48","0","false"
"281","94","Any turn blue college receive","395.96","0","false"
"282","27","Find beat lay plan","148.89","2074","true"
"283","49","Doctor both change","83.62","0","false"
"284","72","Bit set special ago impact","137.32","0","false"
"285","98","Special night debate say professional","500.44","4078","true"
"286","64","Sense painting at baby","156.04","0","false"
"287","3","Until thousand member in best","426.27","0","false"
"288","99","Along could carry","137.74","0","false"
"289","29","Hour building spend","433.95","0","false"
"290","8","President night member herself partner","50.18","0","false"
"291","28","Thousand opportunity court material","319.25","4384","true"
"292","55","National seem effort","245.79","7973","true"
"293","31","Popular away","483.61","0","false"
"294","23","All key develop suddenly","276.91","6647","true"
"295","0","Line stage democratic","398.69","0","false"
"296","81","Moment thus bar smile","450.31","3295","true"
"297","65","Camera program one region","338.85","5428","true"
"298","5","Case power teacher","261.40","0","false"
"299","67","Off official authority when","183.95","325","true"
"300","12","Her once success four into","233.43","0","false"
"301","50","Sign bad top road","381.24","2097","true"
"302","19","Why main wall grow","232.32","0","false"
"303","96","Yard foreign","453.76","5874","true"
"304","2","Design go commercial","98.10","0","false"
"305","73","Employee get sound themselves","345.95","9300","true"
"306","90","Skill behind light","482.29","7571","true"
"307","94","Truth technology great need","176.41","1112","true"
"308","35","Sense threat about","417.97","0","false"
"309","36","Case well though seat","260.90","2527","true"
"310","49","Hotel leader step federal","55.22","9130","true"
"311","45","Pattern politics research too","385.36","0","false"
"312","78","Model star employee size","335.72","6691","true"
"313","4","Option ready trouble","489.30","1891","true"
"314","95","Seek huge today","289.67","0","false"
"315","94","Environment decade difficult","185.83","749","true"
"316","93","Feeling out Mrs nearly way","181.15","2100","true"
"317","44","Professor behavior","137.92","0","false"
"318","76","Also watch wife run","47.58","0","false"
"319","24","Leg many effort station","63.61","0","false"
"320","77","Send team number","496.77","3132","true"
"321","43","South detail include","223.43","8103","true"
"322","97","Within PM really","129.88","5732","true"
"323","41","Base sure beautiful","428.82","0","false"
"324","29","Class door believe","145.32","9189","true"
"325","12","Exist pass foot bit","203.92","8772","true"
"326","21","Professor past","94.54","0","false"
"327","36","Something world main case attack","59.57","0","false"
"328","91","Least watch whether","302.41","4143","true"
"329","21","Step account join three","333.21","328","true"
"330","63","Mr something have mean","299.93","0","false"
"331","99","Population develop amount mouth","315.42","2666","true"
"332","56","Carry movement law son","41.83","7734","true"
"333","18","Unit investment","238.06","0","false"
"334","64","Among memory short now","380.35","9242","true"
"335","17","Provide risk expert","225.76","0","false"
"336","38","Management car","59.06","6730","true"
"337","4","Her cultural may","147.68","6645","true"
"338","87","Town town present","61.78","0","false"
"339","74","Something not better","415.58","0","false"
"340","45","Improve analysis medical mouth station","184.43","467","true"
"341","90","Establish where change","60.03","9813","true"
"342","10","Say event number","244.40","6118","true"
"343","13","Middle decade player by term","346.37","2426","true"
"344","36","Arrive street report high poor","134.38","567","true"
"345","19","Thing radio ago","431.58","6981","true"
"346","14","Play have whole building newspaper","66.19","0","false"
"347","58","Nice stock success","169.51","0","false"
"348","24","Girl improve decade soon","334.47","0","false"
"349","50","Certainly detail cultural","404.01","7033","true"
"350","70","Billion garden animal eye","107.24","1467","true"
"351","83","Wait movie adult","433.09","2268","true"
"352","39","Wall beyond discussion stage","23.22","0","false"
"353","79","Should cost doctor would natural","231.03","986","true"
"354","75","Behind may matter hope","139.48","9245","true"
"355","1","Career hotel environment prepare","438.38","0","false"
"356","91","Care method wide scene upon","30.86","0","false"
"357","60","Despite late collection","308.68","2668","true"
"358","44","Agency lose sing player","298.28","0","false"
"359","82","Summer air hundred","83.27","6467","true"
"360","7","Oil college low fact nature","60.80","403","true"
"361","25","Generation argue well modern occur","445.57","8530","true"
"362","41","Trouble Republican price game","348.34","0","false"
"363","56","Daughter purpose allow half indicate","334.82","2142","true"
"364","82","Natural road last sign","181.69","600","true"
"365","29","Research from table","233.17","0","false"
"366","98","Bed cover white common","36.34","0","false"
"367","98","Me bar so","343.01","2522","true"
"368","1","Style control cost","293.77","9790","true"
"369","22","Travel include that real","391.66","9300","true"
"370","40","Street today hospital lead will","500.22","0","false"
"371","98","Sea PM us","156.30","7359","true"
"372","49","Across could positive organization each","119.23","0","false"
"373","11","Color station old turn","42.12","9172","true"
"374","8","Democrat with nature property bank","410.65","0","false"
"375","69","Others order director and","434.94","487","true"
"376","56","Process radio something project boy","406.09","3100","true"
"377","28","Always simply shake special current","125.73","3566","true"
"378","90","Crime son yes","40.30","7663","true"
"379","14","Society least tend society cold","128.33","0","false"
"380","69","Tell war conference","29.57","8081","true"
"381","84","Buy have couple","137.24","9073","true"
"382","63","Let of","348.37","6473","true"
"383","45","Everything develop","373.86","3892","true"
"384","19","Someone prepare business our","479.48","0","false"
"385","75","End song opportunity population myself","222.93","0","false"
"386","93","Sell present community direction today","49.88","0","false"
"387","92","Business team audience","244.19","0","false"
"388","22","Return do","256.23","6714","true"
"389","88","Win form great","119.36","8678","true"
"390","72","Instead recently computer subject firm","10.86","0","false"
"391","26","For others wear","316.31","1320","true"
"392","80","Particularly represent arm ready foreign","495.02","0","false"
"393","89","Whose result determine Republican","189.18","0","false"
"394","97","Happen author civil","418.09","0","false"
"395","77","Discover raise and black Republican","411.18","0","false"
"396","20","Body whom reduce","122.24","0","false"
"397","23","Help area","322.03","7706","true"
"398","93","North speech reason","393.59","3041","true"
"399","33","Short environmental save goal","438.53","1466","true"
"400","92","Million international he mind around","226.49","0","false"
"401","65","The partner positive","398.16","2443","true"
"402","99","Fast force hour","216.20","2664","true"
"403","55","People treat","272.60","0","false"
"404","66","Central stage Congress","406.00","0","false"
"405","25","Something type off exist","310.24","3393","true"
"406","33","Camera special national","133.12","0","false"
"407","55","Only method rate wife again","395.97","0","false"
"408","35","Feel huge","266.97","0","false"
"409","10","East choice mind","118.51","0","false"
"410","40","East expect he agreement","414.08","0","false"
"411","57","Doctor nothing chance","89.46","6633","true"
"412","85","Drive team into","29.43","6095","true"
"413","86","Entire PM","1.96","4774","true"
"414","57","Decade hear wide their","412.48","1893","true"
"415","54","State certainly","402.48","312","true"
"416","92","Entire away case especially class","18.09","0","false"
"417","31","Decide source","227.02","6237","true"
"418","33","Than occur occur","465.32","7557","true"
"419","55","Debate him alone suggest","2.54","878","true"
"420","1","Expert subject vote","158.14","6973","true"
"421","79","Field happen study","296.85","0","false"
"422","91","Season audience","393.34","0","false"
"423","55","Pretty knowledge human feel they","11.33","0","false"
"424","98","Form left land","351.55","8016","true"
"425","99","Far couple none community","214.02","7747","true"
"426","20","Mother last score","203.16","0","false"
"427","97","Miss Mr","130.66","0","false"
"428","20","Foreign risk key positive","456.12","0","false"
"429","5","Identify bit once play","46.53","0","false"
"430","14","Herself how interest oil","75.40","6282","true"
"431","64","Customer thought could about","360.48","0","false"
"432","86","Think maintain camera two","136.20","2891","true"
"433","9","Congress list community theory","376.84","0","false"
"434","19","Player any dark","35.37","0","false"
"435","59","Meeting key daughter","206.48","9734","true"
"436","66","Here control major hope economy","209.91","0","false"
"437","22","Tell medical","344.32","0","false"
"438","66","People recent family I","197.03","0","false"
"439","97","Along sure edge arrive table","396.69","9709","true"
"440","75","Half whose model offer those","120.86","0","false"
"441","40","Already partner smile","158.08","9744","true"
"442","40","Idea authority position","357.41","8706","true"
"443","41","Opportunity mouth","334.59","0","false"
"444","12","Since any cause computer","456.14","3919","true"
"445","50","Visit stand mother get","375.77","0","false"
"446","18","Art people physical once","92.54","0","false"
"447","4","Management before agent ok","383.89","5441","true"
"448","42","Happen soldier human they","28.99","0","false"
"449","40","Safe produce","256.82","0","false"
"450","81","Later stop bill southern will","414.44","200","true"
"451","47","Billion region","187.96","0","false"
"452","5","Traditional suggest event organization top","456.55","1542","true"
"453","20","Technology get boy break","334.87","4945","true"
"454","87","Travel soldier strong charge director","89.15","0","false"
"455","77","Range sit today book support","402.29","5713","true"
"456","10","Dog management free","285.56","0","false"
"457","57","Laugh administration main","341.73","0","false"
"458","55","Begin hair drive difference experience","177.76","0","false"
"459","7","Know contain economic enjoy","411.41","0","false"
"460","80","Value education student line","489.85","0","false"
"461","79","Information black rule together","437.02","5106","true"
"462","29","Peace certainly condition","248.66","0","false"
"463","52","Happen health learn west happy","212.03","8198","true"
"464","41","Natural we provide","481.52","0","false"
"465","19","Push fight case change","430.24","0","false"
"466","79","Modern stop blood listen poor","122.20","699","true"
"467","47","Finally effort skill assume","160.14","951","true"
"468","27","Development base establish","317.71","6677","true"
"469","98","So defense","244.00","5608","true"
"470","42","Form ready special same","333.91","0","false"
"471","88","Would unit nearly miss door","87.16","0","false"
"472","4","Side image","236.30","6721","true"
"473","52","Arm defense industry writer","251.28","1295","true"
"474","99","Science green","373.05","9195","true"
"475","23","Certain drive public","165.77","0","false"
"476","91","Value effect","321.72","0","false"
"477","14","By easy finally","94.35","0","false"
"478","54","Represent now various","225.48","2375","true"
"479","46","Watch exactly standard big affect","93.79","0","false"
"480","22","Group example although","429.88","0","false"
"481","64","Add service","6.28","9628","true"
"482","3","Probably commercial brother head","431.70","8618","true"
"483","70","Raise those similar training","328.94","4881","true"
"484","62","Arm always interesting name","373.52","1352","true"
"485","25","Design treatment table star between","453.56","374","true"
"486","74","Current education find","242.74","0","false"
"487","36","Stage hope action","391.62","973","true"
"488","5","Behavior people management from","345.73","0","false"
"489","47","Deal among place decide","392.40","9007","true"
"490","59","Form character opportunity particular","110.48","0","false"
"491","54","Play system he friend","5.05","0","false"
"492","74","Himself study middle section nearly","123.30","0","false"
"493","26","Wrong so list","407.33","0","false"
"494","33","Join goal test animal","135.11","0","false"
"495","79","Glass Mr my night","452.55","1100","true"
"496","60","Unit find","84.21","0","false"
"497","37","Student perhaps side course","303.51","3840","true"
"498","14","Attorney perform","40.22","0","false"
"499","89","Recently would own","212.16","4985","true"
"500","33","Wonder low public president cut","437.72","6200","true"
"501","12","Chair cut early","393.72","7560","true"
"502","74","Particular decision plant","36.77","0","false"
"503","74","Stock hand red speak","12.20","1315","true"
"504","95","Her market","213.96","0","false"
"505","74","Shoulder behavior purpose","288.60","0","false"
"506","48","Truth nothing feeling","9.20","292","true"
"507","33","Need fly north much drive","363.59","0","false"
"508","62","Write state early","175.28","0","false"
"509","51","Customer mission suffer","315.52","6696","true"
"510","58","Cell contain","59.85","0","false"
"511","72","Know star teach sing","11.28","0","false"
"512","96","Fact economic never sort","265.31","0","false"
"513","55","Room recognize present","315.42","1672","true"
"514","92","Walk letter amount","115.30","0","false"
"515","71","Indeed top west","212.51","0","false"
"516","21","Now yet thing century cost","373.10","813","true"
"517","64","Network around animal","403.89","0","false"
"518","95","Affect pull thing consider region","159.93","0","false"
"519","72","Accept discuss leave","328.59","6261","true"
"520","70","Book forward light why","309.98","3021","true"
"521","14","Least sort sometimes","364.16","0","false"
"522","65","Imagine community value store suddenly","250.54","0","false"
"523","3","Either half official mention quite","91.66","0","false"
"524","22","Kid themselves road person national","437.80","0","false"
"525","95","Old pick charge person","372.72","9879","true"
"526","0","Suffer agency nor remain","455.55","0","false"
"527","37","Drug follow life none","463.38","201","true"
"528","56","Hour offer report after build","448.66","0","false"
"529","45","Various part","226.42","8319","true"
"530","71","Especially bad","287.62","8857","true"
"531","71","Do kid apply","25.33","0","false"
"532","52","Mission scene decision affect","80.59","0","false"
"533","61","Hundred behind section","31.93","7370","true"
"534","29","Friend cold","250.32","0","false"
"535","97","Box letter","378.59","0","false"
"536","5","Task language at take","394.52","2944","true"
"537","21","Its southern rest pretty","105.12","0","false"
"538","38","Space plant six agree","122.97","445","true"
"539","73","Suggest left our which","462.01","0","false"
"540","16","Process experience artist","142.06","0","false"
"541","72","Throughout on bar","210.69","0","false"
"542","47","Return everything bill clear film","296.81","2587","true"
"543","70","South more interesting what","474.19","9410","true"
"544","56","Upon scene natural television","155.21","1013","true"
"545","92","Page very site score share","345.86","0","false"
"546","45","Box history culture sometimes happy","392.00","0","false"
"547","44","Culture others general recently","485.68","0","false"
"548","11","Machine could suddenly take","445.52","0","false"
"549","5","Treat station suffer","56.72","0","false"
"550","73","Concern happen resource","306.03","8000","true"
"551","69","Authority shake also stay","149.91","7050","true"
"552","33","Growth assume foreign Mr minute","19.64","0","false"
"553","11","Recently laugh same way","337.46","8303","true"
"554","82","Maybe read model perhaps","196.25","3846","true"
"555","7","Expert here four","195.14","0","false"
"556","58","Light run decision","289.35","0","false"
"557","68","Politics assume small","462.61","6408","true"
"558","57","Some whom program","274.67","8598","true"
"559","26","Family present likely wind","98.96","6084","true"
"560","27","Leader half find purpose","46.38","0","false"
"561","36","Book stop letter response","461.46","6573","true"
"562","78","Building end return","140.93","1127","true"
"563","28","Car himself hear end","395.99","7978","true"
"564","21","Significant age everyone","364.68","639","true"
"565","66","Hot affect friend glass","199.49","0","false"
"566","34","Time you man","404.38","0","false"
"567","23","Add religious sing week alone","60.98","0","false"
"568","73","Simple cold someone","58.80","0","false"
"569","24","Subject case group","278.16","9459","true"
"570","7","Herself around south","297.57","0","false"
"571","40","Tax win look near","157.79","4118","true"
"572","5","Move tonight","403.07","9366","true"
"573","94","Let look","399.88","0","false"
"574","60","Kid force wide","202.06","7853","true"
"575","79","Data tend name effect lot","178.88","0","false"
"576","53","Next natural range","357.92","0","false"
"577","60","Officer election","209.26","7160","true"
"578","73","Least music technology","297.32","4974","true"
"579","52","Would general wall about","133.51","1125","true"
"580","45","Carry foot","267.82","932","true"
"581","93","Skin him way","405.48","0","false"
"582","81","Bring address where","213.43","9148","true"
"583","34","Spring message focus kind","478.93","803","true"
"584","58","Development decision focus","289.61","5611","true"
"585","90","Make economy today few of","356.41","1519","true"
"586","71","Person off tree","139.11","2952","true"
"587","25","Condition station theory stop","98.66","4255","true"
"588","59","Modern thought","88.18","0","false"
"589","81","East including consumer","128.14","9037","true"
"590","35","Agree across cost crime","326.32","0","false"
"591","52","Pressure political","365.79","0","false"
"592","75","Choose doctor artist","494.57","0","false"
"593","5","Prepare institution place support","96.93","0","false"
"594","67","Price material week","254.67","0","false"
"595","71","Industry culture face","393.76","6367","true"
"596","38","Stock play","52.02","2406","true"
"597","80","Fast answer","114.65","7481","true"
"598","88","Soon hand","391.39","0","false"
"599","31","Government throw peace long policy","289.09","0","false"
"600","5","Employee better wall","179.66","0","false"
"601","37","Heart particularly night money occur","321.11","8155","true"
"602","0","Paper discover place group","167.15","5877","true"
"603","86","Point under degree","490.39","4046","true"
"604","66","Sea usually prove","456.63","9178","true"
"605","59","Save much force","440.72","569","true"
"606","58","Industry close machine need","122.42","0","false"
"607","47","This skin reflect nation attack","275.38","6002","true"
"608","92","Seem plant prepare","143.10","5338","true"
"609","11","Will much address","38.07","0","false"
"610","81","Already world specific include music","136.03","0","false"
"611","29","Than what","339.01","5512","true"
"612","47","Report certain possible","195.04","0","false"
"613","15","Leader foot your art return","86.67","4026","true"
"614","79","Chair gas participant successful","23.21","0","false"
"615","52","Project oil","188.59","0","false"
"616","12","Poor sister study fast","257.17","0","false"
"617","86","Include return bed","429.22","3240","true"
"618","23","Economic option feel fill about","31.25","0","false"
"619","59","Become television","256.47","0","false"
"620","35","Part area fire","155.19","0","false"
"621","99","Quality relationship say","329.95","3729","true"
"622","82","Air collection work sign","15.72","0","false"
"623","9","Public begin wear","435.25","0","false"
"624","33","Raise when training","482.93","0","false"
"625","94","Human southern huge","325.64","436","true"
"626","8","Half however suddenly begin","191.68","8286","true"
"627","27","Level well than court","323.46","0","false"
"628","56","Military change better","346.49","0","false"
"629","39","Great medical discover even while","187.26","5830","true"
