"859","1288"
"861","1289"
"862","1292"
"863","1294"
"865","1297"
"866","1298"
"866","1300"
"866","1301"
"867","1302"
"868","1304"
"871","1306"
"872","1309"
"872","1310"
"874","1313"
"876","1315"
"876","1317"
"877","1319"
"879","1324"
"879","1325"
"880","1326"
"881","1328"
"882","1330"
"885","1332"
"885","1333"
"885","1334"
"887","1337"
"891","1341"
"892","1345"
"895","1347"
"896","1348"
"897","1349"
"897","1350"
"898","1352"
"900","1354"
"903","1357"
"904","1359"
"905","1360"
"906","1362"
"906","1364"
"909","1367"
"910","1369"
"911","1370"
"912","1372"
"912","1373"
"912","1374"
"917","1379"
"919","1381"
"919","1382"
"919","1384"
"921","1386"
"922","1387"
"924","1390"
"925","1391"
"926","1392"
"927","1394"
"933","1398"
"936","1403"
"937","1404"
"938","1406"
"939","1408"
"939","1409"
"941","1412"
"942","1413"
"942","1414"
"943","1417"
"944","1418"
"945","1420"
"947","1421"
"948","1424"
"955","1434"
"955","1435"
"958","1438"
"959","1439"
"961","1442"
"962","1443"
"962","1444"
"964","1446"
"969","1449"
"970","1452"
"970","1453"
"973","1459"
"975","1462"
"977","1464"
"977","1465"
"978","1468"
"979","1469"
"981","1472"
"986","1475"
"989","1479"
"990","1481"
"996","1489"
"1003","1496"
"1003","1497"
"1004","1499"
"1006","1500"
"1006","1502"
"1008","1504"
"1009","1505"
"1009","1507"
"1011","1508"
"1012","1510"
"1012","1511"
"1015","1517"
"1016","1518"
"1017","1519"
"1017","1520"
"1020","1521"
"1020","1522"
"1022","1524"
"1026","1528"
"1030","1531"
"1031","1532"
"1031","1533"
"1033","1537"
"1038","1543"
"1044","1547"
"1047","1549"
"1049","1552"
"1049","1553"
"1049","1554"
"1052","1556"
"1052","1557"
"1053","1559"
"1053","1560"
"1056","1563"
"1057","1565"
"1058","1567"
"1063","1568"
"1065","1569"
"1065","1570"
"1070","1573"
"1073","1579"
"1074","1582"
"1074","1583"
"1075","1584"
"1076","1585"
"1078","1586"
"1080","1589"
"1081","1590"
"1082","1592"
"1082","1594"
"1090","1600"
"1094","1606"
"1094","1607"
"1095","1608"
"1095","1611"
"1096","1613"
"1098","1615"
"1098","1617"
"1103","1624"
"1108","1630"
"1110","1632"
"1111","1634"
"1112","1635"
"1112","1636"
"1113","1637"
"1114","1639"
"1116","1641"
"1116","1642"
"1117","1645"
"1118","1646"
"1119","1647"
"1120","1649"
"1120","1650"
"1121","1651"
"1123","1654"
"1126","1659"
"1128","1662"
"1129","1664"
"1129","1665"
"1131","1667"
"1132","1670"
"1132","1671"
"1133","1672"
"1133","1674"
"1136","1678"
"1138","1681"
"1138","1682"
"1139","1684"
"1140","1685"
"1143","1688"
"1144","1691"
"1145","1692"
"1145","1693"
"1147","1694"
"1152","1698"
"1153","1699"
"1154","1700"
"1154","1701"
"1154","1702"
"1155","1703"
"1157","1704"
"1158","1707"
"1158","1708"
"1159","1710"
"1160","1712"
"1163","1718"
"1164","1719"
"1172","1725"
"1173","1726"
"1174","1728"
"1175","1730"
"1177","1732"
"1178","1733"
"1179","1736"
"1183","1738"
"1184","1739"
"1184","1740"
"1184","1741"
"1187","1744"
"1190","1747"
"1191","1749"
"1193","1751"
"1194","1752"
"1196","1754"
"1196","1755"
"1197","1756"
"1199","1761"
"1200","1762"
"1200","1763"
"1200","1764"
"1201","1765"
"1201","1766"
"1202","1767"
"1202","1768"
"1206","1771"
"1206","1772"
"1207","1775"
"1208","1776"
"1209","1778"
"1210","1779"
"1211","1782"
"1212","1784"
"1216","1793"
"1218","1794"
"1218","1795"
"1221","1798"
"1221","1799"
"1222","1800"
"1223","1802"
"1229","1807"
"1230","1809"
"1230","1810"
"1230","1812"
"1231","1813"
"1231","1815"
"1232","1816"
"1232","1817"
"1234","1819"
"1234","1820"
"1235","1821"
"1237","1822"
"1237","1823"
"1237","1825"
"1238","1827"
"1242","1832"
"1245","1835"
"1249","1839"
"1251","1840"
"1252","1841"
"1252","1842"
"1254","1846"
"1255","1847"
"1258","1850"
"1258","1851"
"1260","1852"
"1262","1854"
"1264","1857"
"1265","1860"
"1266","1862"
"1266","1864"
"1269","1865"
"1270","1867"
"1271","1868"
"1274","1870"
"1274","1871"
"1274","1872"
"1274","1873"
"1280","1880"
"1281","1882"
"1282","1883"
"1283","1885"
"1284","1886"
"1284","1887"
"1284","1888"
"1284","1889"
"1287","1895"
"1289","1897"
"1289","1898"
"1291","1902"
"1294","1910"
"1297","1913"
"1300","1915"
"1301","1917"
"1302","1920"
"1303","1921"
"1304","1922"
"1306","1924"
"1307","1925"
"1310","1930"
"1310","1931"
"1312","1932"
"1315","1935"
"1321","1941"
"1324","1944"
"1325","1946"
"1328","1950"
"1329","1951"
"1330","1952"
"1330","1953"
"1332","1956"
"1333","1957"
"1334","1959"
"1336","1960"
"1336","1961"
"1336","1962"
"1337","1964"
"1337","1965"
"1338","1968"
"1341","1972"
"1342","1974"
"1343","1976"
"1344","1980"
"1347","1983"
"1348","1987"
"1348","1988"
"1350","1991"
"1353","1995"
"1354","1997"
"1354","1998"
"1355","2000"
"1355","2002"
"1356","2003"
"1357","2004"
"1357","2005"
"1359","2006"
"1360","2008"
"1362","2013"
"1364","2016"
"1365","2019"
"1365","2020"
"1365","2021"
"1367","2022"
"1367","2023"
"1372","2026"
"1374","2030"
"1374","2031"
"1375","2032"
"1376","2033"
"1378","2036"
"1380","2038"
"1380","2039"
"1383","2040"
"1384","2041"
"1384","2043"
"1385","2044"
"1386","2046"
"1386","2047"
"1387","2049"
"1389","2052"
"1389","2053"
"1389","2054"
"1394","2059"
"1394","2060"
"1395","2061"
"1395","2063"
"1395","2064"
"1396","2065"
"1396","2067"
"1397","2068"
"1397","2069"
"1399","2070"
"1401","2071"
"1401","2072"
"1401","2073"
"1404","2076"
"1404","2077"
"1406","2078"
"1406","2080"
"1407","2081"
"1408","2084"
"1410","2086"
"1411","2089"
"1412","2090"
"1417","2097"
"1421","2102"
"1421","2103"
"1422","2105"
"1424","2107"
"1426","2110"
"1427","2111"
"1428","2112"
"1429","2113"
"1429","2114"
"1429","2115"
"1433","2118"
"1434","2121"
"1434","2122"
"1437","2126"
"1437","2127"
"1438","2128"
"1440","2129"
"1444","2135"
"1445","2137"
"1446","2138"
"1447","2139"
"1449","2141"
"1451","2144"
"1452","2145"
"1455","2149"
"1455","2150"
"1457","2151"
"1460","2154"
"1462","2157"
"1462","2158"
"1465","2160"
"1468","2162"
"1469","2166"
"1470","2167"
"1471","2170"
"1473","2173"
"1474","2174"
"1474","2175"
"1475","2176"
"1477","2179"
"1482","2184"
"1482","2185"
"1483","2187"
"1486","2189"
"1487","2190"
"1491","2194"
"1494","2197"
"1494","2199"
"1494","2200"
"1495","2201"
"1496","2203"
"1496","2205"
"1497","2206"
"1500","2211"
"1500","2213"
"1501","2214"
"1502","2215"
"1503","2217"
"1504","2218"
"1504","2219"
"1508","2224"
"1508","2226"
"1509","2227"
"1510","2228"
"1518","2234"
"1525","2239"
"1525","2240"
"1526","2241"
"1526","2242"
"1526","2243"
"1528","2246"
"1529","2247"
"1530","2249"
"1530","2250"
"1531","2251"
"1535","2254"
"1537","2257"
"1543","2260"
"1544","2261"
"1544","2262"
"1545","2264"
"1546","2265"
"1549","2267"
"1549","2268"
"1551","2271"
"1552","2273"
"1553","2274"
"1554","2276"
"1555","2278"
"1555","2279"
"1557","2281"
"1557","2282"
"1557","2283"
"1558","2284"
"1563","2290"
"1564","2293"
"1564","2294"
"1564","2296"
"1565","2298"
"1566","2299"
"1569","2304"
"1569","2305"
"1571","2308"
"1571","2309"
"1572","2310"
"1575","2313"
"1577","2319"
"1577","2320"
"1581","2327"
"1581","2328"
"1581","2329"
"1582","2330"
"1582","2331"
"1584","2332"
"1584","2333"
"1587","2335"
"1588","2336"
"1589","2337"
"1591","2338"
"1593","2340"
"1593","2341"
"1594","2342"
"1594","2344"
"1596","2345"
"1596","2346"
"1597","2347"
"1598","2351"
"1601","2354"
"1602","2355"
"1604","2357"
"1605","2358"
"1605","2359"
"1605","2361"
"1606","2362"
"1606","2363"
"1606","2364"
"1608","2367"
"1608","2369"
"1610","2371"
"1612","2373"
"1617","2376"
"1618","2378"
"1620","2380"
"1621","2382"
"1621","2383"
"1622","2384"
"1623","2385"
"1623","2388"
"1623","2389"
"1624","2390"
"1625","2391"
"1628","2394"
"1628","2395"
"1628","2396"
"1635","2400"
"1635","2401"
"1636","2403"
"1637","2404"
"1638","2406"
"1638","2407"
"1638","2408"
"1640","2409"
"1641","2411"
"1643","2413"
"1645","2415"
"1645","2416"
"1645","2417"
"1646","2418"
"1646","2419"
"1647","2420"
"1647","2421"
"1649","2422"
"1651","2425"
"1652","2427"
"1652","2428"
"1652","2429"
"1653","2430"
"1654","2431"
"1655","2432"
"1655","2433"
"1657","2436"
"1658","2439"
"1660","2442"
"1662","2444"
"1663","2445"
"1664","2447"
"1665","2449"
"1666","2452"
"1668","2456"
"1670","2459"
"1671","2460"
"1672","2461"
"1672","2462"
"1674","2463"
"1675","2465"
"1677","2466"
"1678","2467"
"1678","2468"
"1678","2469"
"1679","2470"
"1681","2471"
"1684","2474"
"1685","2475"
"1685","2476"
"1686","2477"
"1686","2478"
"1687","2480"
"1688","2481"
"1688","2482"
"1691","2483"
"1692","2486"
"1692","2487"
"1693","2488"
"1693","2489"
"1693","2491"
"1697","2496"
"1698","2498"
"1699","2499"
"1700","2500"
"1700","2501"
"1701","2502"
"1704","2504"
"1706","2505"
"1709","2509"
"1709","2510"
"1711","2511"
"1712","2514"
"1712","2515"
"1714","2519"
"1717","2520"
"1717","2521"
"1717","2522"
"1717","2523"
"1720","2525"
"1722","2528"
"1723","2529"
"1726","2534"
"1727","2536"
"1728","2538"
"1729","2539"
"1729","2540"
"1732","2544"
"1733","2545"
"1735","2548"
"1735","2549"
"1735","2551"
"1735","2552"
"1736","2554"
"1737","2557"
"1738","2558"
"1738","2559"
"1738","2560"
"1740","2563"
"1742","2565"
"1744","2569"
"1745","2570"
"1746","2571"
"1749","2576"
"1749","2577"
"1749","2578"
"1751","2580"
"1753","2583"
"1754","2585"
"1755","2587"
"1756","2589"
"1756","2590"
"1757","2592"
"1764","2600"
"1764","2601"
"1766","2602"
"1769","2605"
"1772","2607"
"1775","2609"
"1783","2617"
"1784","2620"
"1786","2621"
"1786","2622"
"1788","2625"
"1789","2626"
"1789","2627"
"1789","2628"
"1790","2631"
"1791","2632"
"1791","2633"
"1791","2634"
"1793","2636"
"1794","2641"
"1797","2644"
"1799","2646"
"1799","2647"
"1800","2649"
"1801","2653"
"1804","2656"
"1804","2657"
"1805","2660"
"1809","2663"
"1814","2670"
"1814","2671"
"1815","2672"
"1816","2673"
"1820","2677"
"1821","2678"
"1821","2679"
"1823","2682"
"1824","2683"
"1824","2684"
"1826","2687"
"1827","2689"
"1828","2692"
"1829","2693"
"1830","2694"
"1831","2695"
"1831","2696"
"1833","2699"
"1834","2700"
"1835","2702"
"1837","2703"
"1840","2706"
"1841","2707"
"1842","2708"
"1843","2709"
"1845","2711"
"1848","2714"
"1850","2716"
"1852","2718"
"1853","2721"
"1854","2722"
"1854","2723"
"1854","2724"
"1856","2725"
"1858","2726"
"1859","2729"
"1861","2732"
"1862","2733"
"1862","2735"
"1864","2739"
"1866","2742"
"1867","2743"
"1867","2744"
"1868","2747"
"1871","2750"
"1873","2751"
"1874","2754"
"1875","2755"
"1876","2757"
"1876","2758"
"1881","2762"
"1882","2765"
"1882","2767"
"1883","2768"
"1884","2770"
"1888","2777"
"1890","2780"
"1891","2781"
"1895","2784"
"1899","2786"
"1901","2787"
"1902","2788"
"1904","2792"
"1904","2793"
"1905","2794"
"1906","2796"
"1907","2799"
"1908","2801"
"1908","2802"
"1909","2805"
"1909","2806"
"1911","2808"
"1912","2809"
"1912","2810"
"1917","2817"
"1918","2818"
"1919","2820"
"1921","2822"
"1921","2823"
"1922","2825"
"1925","2830"
"1928","2837"
"1929","2838"
"1929","2839"
"1932","2843"
"1937","2848"
"1938","2849"
"1941","2852"
"1941","2854"
"1941","2855"
"1943","2858"
"1943","2859"
"1943","2862"
"1945","2863"
"1945","2864"
"1945","2865"
"1946","2866"
"1946","2867"
"1947","2868"
"1950","2870"
"1951","2873"
"1952","2874"
"1954","2880"
"1956","2881"
"1957","2883"
"1958","2884"
"1958","2885"
"1960","2887"
"1963","2888"
"1963","2889"
"1963","2890"
"1963","2891"
"1965","2895"
"1967","2897"
"1968","2898"
"1970","2901"
"1971","2903"
"1971","2904"
"1973","2907"
"1973","2908"
"1974","2909"
"1976","2911"
"1977","2914"
"1979","2917"
"1980","2921"
"1982","2922"
"1983","2924"
"1983","2925"
"1987","2934"
"1988","2936"
"1988","2937"
"1989","2939"
"1989","2941"
"1990","2942"
"1991","2944"
"1993","2947"
"1993","2948"
"1996","2950"
"2000","2954"
"2001","2955"
"2002","2956"
"2005","2959"
"2007","2963"
"2008","2964"
"2011","2969"
"2012","2971"
"2014","2974"
"2014","2976"
"2018","2977"
"2018","2978"
"2021","2981"
"2021","2982"
"2023","2984"
"2023","2985"
"2024","2987"
"2024","2988"
"2026","2989"
"2027","2991"
"2028","2992"
"2031","2996"
"2037","3002"
"2037","3004"
"2039","3007"
"2039","3008"
"2040","3009"
"2043","3011"
"2043","3012"
"2044","3013"
"2044","3014"
"2046","3015"
"2047","3016"
"2048","3017"
"2049","3018"
"2052","3021"
"2052","3022"
"2052","3024"
"2056","3028"
"2057","3029"
"2058","3030"
"2060","3032"
"2060","3033"
"2063","3035"
"2065","3036"
"2065","3037"
"2066","3041"
"2071","3047"
"2071","3050"
"2072","3052"
"2073","3053"
"2074","3054"
"2074","3056"
"2075","3059"
"2076","3060"
"2076","3061"
"2078","3064"
"2080","3068"
"2081","3071"
"2082","3073"
"2084","3074"
"2088","3078"
"2089","3079"
"2089","3080"
"2091","3083"
"2093","3084"
"2094","3085"
"2097","3088"
"2098","3089"
"2101","3093"
"2102","3094"
"2103","3095"
"2106","3099"
"2107","3101"
"2109","3104"
"2110","3106"
"2113","3110"
"2115","3111"
"2115","3112"
"2121","3120"
"2124","3124"
"2130","3131"
"2131","3132"
"2133","3135"
"2134","3136"
"2134","3137"
"2137","3139"
"2138","3142"
"2139","3143"
"2140","3145"
"2141","3147"
"2142","3148"
"2142","3149"
"2143","3150"
"2144","3151"
"2147","3156"
"2148","3158"
"2148","3159"
"2148","3160"
"2149","3162"
"2151","3165"
"2152","3166"
"2155","3169"
"2156","3171"
"2157","3173"
"2159","3175"
"2159","3176"
"2162","3181"
"2162","3182"
"2162","3183"
"2166","3185"
"2168","3187"
"2168","3188"
"2170","3190"
"2171","3191"
"2172","3192"
"2173","3194"
"2175","3198"
"2175","3199"
"2176","3201"
"2178","3203"
"2178","3205"
"2178","3206"
"2179","3207"
"2179","3208"
"2181","3209"
"2182","3212"
"2183","3213"
"2183","3215"
"2184","3216"
"2184","3217"
"2186","3218"
"2189","3221"
"2189","3222"
"2189","3223"
"2190","3225"
"2190","3226"
"2190","3227"
"2192","3230"
"2193","3233"
"2194","3235"
"2194","3236"
"2198","3239"
"2209","3250"
"2210","3251"
"2210","3253"
"2210","3254"
"2212","3256"
"2214","3258"
"2215","3259"
"2215","3260"
"2216","3262"
"2218","3264"
"2218","3265"
"2219","3267"
"2220","3270"
"2220","3271"
"2221","3272"
"2222","3273"
"2222","3274"
"2222","3275"
"2223","3276"
"2223","3277"
"2223","3278"
"2225","3281"
"2225","3282"
"2225","3283"
"2227","3285"
"2231","3287"
"2232","3288"
"2232","3290"
"2233","3291"
"2233","3292"
"2235","3294"
"2235","3296"
"2236","3297"
"2242","3305"
"2244","3314"
"2247","3317"
"2247","3318"
"2248","3319"
"2251","3324"
"2252","3327"
"2253","3328"
"2257","3330"
"2258","3331"
"2258","3332"
"2262","3337"
"2265","3341"
"2267","3342"
"2269","3344"
"2272","3346"
"2272","3348"
"2273","3349"
"2274","3350"
"2275","3354"
"2280","3359"
"2281","3360"
"2281","3363"
"2282","3364"
"2284","3365"
"2284","3367"
"2284","3369"
"2285","3370"
"2286","3371"
"2286","3372"
"2287","3373"
"2287","3376"
"2289","3378"
"2289","3379"
"2292","3383"
"2293","3384"
"2294","3385"
"2294","3386"
"2295","3389"
"2298","3393"
"2299","3395"
"2300","3397"
"2300","3398"
"2304","3402"
"2304","3403"
"2304","3404"
"2306","3406"
"2313","3412"
"2313","3413"
"2314","3414"
"2314","3415"
"2317","3420"
"2318","3421"
"2320","3423"
"2321","3426"
"2323","3429"
"2323","3431"
"2324","3432"
"2324","3434"
"2324","3435"
"2325","3436"
"2326","3437"
"2327","3438"
"2327","3439"
"2328","3440"
"2328","3441"
"2330","3443"
"2331","3444"
"2332","3446"
"2333","3447"
"2336","3452"
"2336","3454"
"2337","3455"
"2337","3456"
"2337","3457"
"2338","3458"
"2339","3459"
"2339","3460"
"2339","3461"
"2340","3462"
"2344","3467"
"2345","3468"
"2345","3470"
"2351","3475"
"2354","3480"
"2354","3481"
"2355","3482"
"2360","3488"
"2362","3491"
"2362","3492"
"2364","3493"
"2366","3497"
"2367","3498"
"2367","3499"
"2371","3506"
"2371","3508"
"2373","3510"
"2376","3514"
"2379","3517"
"2381","3520"
"2381","3522"
"2385","3527"
"2387","3528"
"2389","3531"
"2389","3532"
"2391","3534"
"2396","3538"
"2398","3540"
"2399","3541"
"2399","3542"
"2400","3543"
"2401","3544"
"2403","3547"
"2405","3551"
"2405","3552"
"2408","3559"
"2412","3562"
"2412","3563"
"2412","3564"
"2413","3565"
"2415","3568"
"2416","3571"
"2417","3573"
"2417","3574"
"2417","3575"
"2417","3577"
"2418","3578"
"2421","3584"
"2422","3585"
"2423","3589"
"2423","3590"
"2423","3591"
"2424","3592"
"2425","3593"
"2425","3594"
"2427","3597"
"2428","3598"
"2429","3600"
"2430","3605"
"2433","3607"
"2437","3611"
"2438","3613"
"2439","3615"
"2440","3616"
"2441","3617"
"2445","3622"
"2447","3626"
"2449","3629"
"2451","3634"
"2451","3635"
"2453","3640"
"2454","3642"
"2458","3647"
"2459","3649"
"2459","3651"
"2460","3652"
"2461","3654"
"2461","3655"
"2463","3657"
"2463","3658"
"2466","3662"
"2466","3663"
"2469","3667"
"2470","3668"
"2472","3670"
"2472","3672"
"2474","3674"
"2475","3676"
"2477","3678"
"2478","3681"
"2479","3683"
"2479","3684"
"2479","3685"
"2479","3686"
"2480","3687"
"2480","3688"
"2482","3690"
"2484","3693"
"2485","3696"
"2489","3699"
"2490","3700"
"2491","3702"
"2492","3703"
"2493","3704"
"2493","3705"
"2494","3707"
"2494","3708"
"2495","3709"
"2496","3710"
"2496","3711"
"2497","3713"
"2498","3714"
"2498","3715"
"2499","3717"
"2500","3718"
"2504","3723"
"2504","3724"
"2508","3728"
"2509","3731"
"2509","3733"
"2512","3735"
"2512","3736"
"2514","3739"
"2515","3740"
"2516","3742"
"2518","3744"
"2522","3749"
"2522","3750"
"2522","3751"
"2524","3753"
"2525","3754"
"2525","3755"
"2525","3756"
"2530","3759"
"2534","3765"
"2534","3766"
"2535","3767"
"2535","3769"
"2536","3770"
"2538","3772"
"2539","3773"
"2539","3774"
"2540","3775"
"2544","3778"
"2545","3779"
"2545","3780"
"2546","3781"
"2548","3782"
"2548","3783"
"2549","3784"
"2550","3785"
"2552","3787"
"2553","3788"
"2553","3790"
"2554","3791"
"2559","3797"
"2560","3798"
"2560","3799"
"2560","3800"
"2561","3803"
"2563","3806"
"2565","3807"
"2566","3808"
"2568","3813"
"2568","3814"
"2570","3817"
"2571","3819"
"2574","3822"
"2574","3823"
"2575","3825"
"2576","3826"
"2576","3827"
"2576","3828"
"2578","3830"
"2583","3834"
"2583","3836"
"2586","3839"
"2587","3840"
"2587","3841"
"2587","3842"
"2588","3844"
"2589","3845"
"2589","3846"
"2592","3850"
"2592","3851"
"2592","3852"
"2593","3853"
"2595","3854"
"2597","3858"
"2599","3859"
"2599","3860"
"2601","3862"
"2602","3865"
"2603","3867"
"2603","3868"
"2604","3870"
"2605","3874"
"2606","3876"
"2607","3877"
"2607","3878"
"2608","3879"
"2608","3881"
"2609","3882"
"2610","3883"
"2612","3886"
"2612","3887"
"2613","3888"
"2613","3889"
"2613","3890"
"2614","3891"
"2615","3893"
